,id,m1,m2,size,x0.25,x0.2,x0.15
64,65,0.19047619047619047,185.9117922101702,"(1032, 774)",0.30513906478881836,0.210770845413208,0.13493013381958008
65,66,0.14893617021276595,214.151288296314,"(1032, 774)",0.2142319679260254,0.14805126190185547,0.09205102920532227
66,67,0.4369747899159664,244.84106214507287,"(1032, 774)",0.17234516143798828,0.12563681602478027,0.07825469970703125
67,68,0.4603174603174603,286.4457421681238,"(1032, 774)",0.16742992401123047,0.12062406539916992,0.07164812088012695
68,69,0.2,179.2039768218994,"(1032, 774)",0.23325109481811523,0.16279983520507812,0.08935999870300293
69,70,0.4,176.9439170591293,"(1032, 774)",0.18017578125,0.13461923599243164,0.08389997482299805
70,71,0.20689655172413793,197.4753187771501,"(1032, 774)",0.195814847946167,0.13968682289123535,0.08168721199035645
71,72,0.27450980392156865,225.65243029126933,"(1032, 774)",0.18501019477844238,0.12847089767456055,0.07905888557434082
72,73,0.2222222222222222,189.0268748248065,"(1032, 774)",0.20310664176940918,0.14921021461486816,0.09023308753967285
73,74,0.676,144.8596321258545,"(1032, 774)",0.2765207290649414,0.18827533721923828,0.10436701774597168
74,75,0.13793103448275862,203.55775622663828,"(1032, 774)",0.20670604705810547,0.1462409496307373,0.08001112937927246
75,76,0.7418478260869565,113.24959004961926,"(1032, 774)",0.2365281581878662,0.15483880043029785,0.09502577781677246
76,77,0.6919831223628692,149.88014002288946,"(1032, 774)",0.18425393104553223,0.1314527988433838,0.07371234893798828
77,78,0.40939597315436244,184.75640910103817,"(1032, 774)",0.18010997772216797,0.12500500679016113,0.07609915733337402
78,79,0.15517241379310345,237.76797274885507,"(1032, 774)",0.19051194190979004,0.1239931583404541,0.07766580581665039
79,80,0.1917808219178082,212.69686377538395,"(1032, 774)",0.19312167167663574,0.13748502731323242,0.08976626396179199
80,81,0.42105263157894735,216.94151406539115,"(320, 240)",0.09354996681213379,0.06874704360961914,0.057311058044433594
81,82,0.14516129032258066,210.55728186330487,"(1032, 774)",0.2664000988006592,0.18376779556274414,0.10543704032897949
82,83,0.17708333333333334,231.3987214565277,"(1032, 774)",0.18941903114318848,0.1314091682434082,0.07851696014404297
83,84,0.2857142857142857,208.26204545157296,"(1032, 774)",0.20064210891723633,0.1523151397705078,0.10737490653991699
84,85,0.44607843137254904,171.6158281027102,"(1032, 774)",0.1829071044921875,0.130418062210083,0.08045601844787598
85,86,0.18518518518518517,238.38033577247901,"(1032, 774)",0.1938328742980957,0.12906122207641602,0.0890040397644043
86,87,0.5631578947368421,139.04532109310753,"(1032, 774)",0.2310330867767334,0.15632414817810059,0.09935212135314941
87,88,0.2077922077922078,219.19959457199295,"(1032, 774)",0.19853901863098145,0.14371013641357422,0.0953528881072998
88,89,0.25,208.87569368802585,"(1032, 774)",0.19711875915527344,0.13553905487060547,0.08547687530517578
89,90,0.42168674698795183,194.9014364495335,"(1032, 774)",0.1824040412902832,0.1443490982055664,0.0886380672454834
90,91,0.24242424242424243,198.94771714644,"(1032, 774)",0.19661688804626465,0.16629600524902344,0.08603596687316895
91,92,0.1774193548387097,222.4290844086678,"(1032, 774)",0.19336485862731934,0.13848495483398438,0.07591032981872559
92,93,0.18181818181818182,225.0152665571733,"(1032, 774)",0.20810699462890625,0.12984013557434082,0.08462119102478027
93,94,0.601123595505618,170.2132915539688,"(1032, 774)",0.1811370849609375,0.1229710578918457,0.0757741928100586
94,95,0.5985915492957746,160.7696756443507,"(1032, 774)",0.3013632297515869,0.17274188995361328,0.08843302726745605
95,96,0.6388888888888888,145.17376429239908,"(1032, 774)",0.298022985458374,0.16585493087768555,0.0971670150756836
96,97,0.12307692307692308,200.53366763775165,"(1032, 774)",0.19838690757751465,0.14278721809387207,0.10081005096435547
97,98,0.17647058823529413,251.66113371007583,"(1032, 774)",0.1905820369720459,0.13086295127868652,0.09716987609863281
98,99,0.3225806451612903,214.8995602515436,"(1032, 774)",0.3088340759277344,0.19827508926391602,0.11260175704956055
99,100,0.5897435897435898,146.010523047814,"(774, 1032)",0.27100229263305664,0.15706491470336914,0.10224103927612305
100,101,0.28888888888888886,195.2949451022678,"(1032, 774)",0.260361909866333,0.18145203590393066,0.11209917068481445
101,102,0.2,214.39794413248697,"(1032, 774)",0.22415804862976074,0.14947819709777832,0.08405923843383789
102,103,0.273972602739726,251.06286035825127,"(1032, 774)",0.18344998359680176,0.12112092971801758,0.09353017807006836
103,104,0.20689655172413793,286.9501437483163,"(1032, 774)",0.19163107872009277,0.12906694412231445,0.08166384696960449
104,105,0.21875,229.91307950019836,"(774, 1032)",0.1946423053741455,0.12140703201293945,0.07766389846801758
105,106,0.23333333333333334,211.43920720418294,"(774, 1032)",0.45270204544067383,0.2460308074951172,0.11850690841674805
106,107,0.48936170212765956,334.23729673345036,"(1032, 774)",0.19219112396240234,0.1371898651123047,0.07393097877502441
107,108,0.3225806451612903,210.53872360721712,"(1032, 774)",0.26317691802978516,0.15712714195251465,0.0918738842010498
108,109,0.25806451612903225,218.6719259446667,"(774, 1032)",0.20612883567810059,0.1353461742401123,0.07954216003417969
109,110,0.2413793103448276,204.49294807171,"(1032, 774)",0.3356139659881592,0.19118499755859375,0.10014796257019043
110,111,0.24,243.12962768554686,"(1032, 774)",0.2330000400543213,0.1700148582458496,0.08820915222167969
111,112,0.17777777777777778,231.85663409762913,"(1032, 774)",0.19549274444580078,0.12979722023010254,0.08445215225219727
112,113,0.21739130434782608,239.36887658160666,"(774, 1032)",0.19797611236572266,0.12409329414367676,0.07730698585510254
113,114,0.3548387096774194,239.0282067329653,"(1032, 774)",0.18148398399353027,0.1168820858001709,0.07889604568481445
114,115,0.24561403508771928,225.71709094131202,"(1032, 774)",0.19805192947387695,0.13499999046325684,0.08105683326721191
115,116,0.28888888888888886,212.72103975084093,"(1032, 774)",0.19600892066955566,0.13989686965942383,0.08021903038024902
116,117,0.35135135135135137,165.14015465813713,"(774, 1032)",0.4247610569000244,0.28026580810546875,0.12006306648254395
117,118,0.38461538461538464,207.7311818049504,"(1032, 774)",0.3714640140533447,0.20401525497436523,0.10245370864868164
118,119,0.19117647058823528,231.70415468776926,"(1032, 774)",0.25565195083618164,0.14091992378234863,0.0834498405456543
119,120,0.24,213.80121520996093,"(1032, 774)",0.38747715950012207,0.18773508071899414,0.1045992374420166
120,121,0.2345679012345679,216.9015116750458,"(1032, 774)",0.24877691268920898,0.1482388973236084,0.09367775917053223
